timestamp,station_id,PM2.5,PM10,NH3,NO,NO2,SO2,CO,O3,temperature,humidity,wind_speed,wind_direction,traffic_volume
05-06-2024 23:00,2,14.8,50.1,16.3,13.8,13.7,9.3,0.87,12.4,24.4,66,8.5,305,1235
06-06-2024 00:00,1,26.4,59.8,8.1,15.9,22,19.2,0.75,25.7,33.7,75,0.8,250,1590
06-06-2024 00:00,2,13.4,25.1,17.2,14.8,31.2,7.1,1.19,16.8,32.5,60,1.2,235,1884
06-06-2024 01:00,1,14.1,56.4,8.3,18.2,44.5,10.9,1.34,15.5,21.6,78,3.9,21,1146
06-06-2024 01:00,2,29.9,36,18.3,21.4,47.2,18.3,0.99,20.6,18.9,57,1,155,538
06-06-2024 02:00,1,26.8,59,29,8.2,47.7,10.5,0.7,25.9,26.4,45,0.4,268,1892
06-06-2024 02:00,2,13.2,24,24,11.4,31.5,18.2,1.21,19.2,30.5,49,6.4,126,1156
06-06-2024 03:00,1,23.6,31.8,27.1,6.8,38.4,6.6,0.85,25.7,15.1,63,0.1,260,1196
06-06-2024 03:00,2,42.9,30.4,5.7,13.1,12,19,0.46,24.4,23.6,78,6.7,2,166
06-06-2024 04:00,1,11.6,44.4,13.3,13.4,33,9.8,0.47,20,26.6,79,7.5,27,438
06-06-2024 04:00,2,27.6,20.9,15,13.6,17.2,14.8,1.64,29.6,23.1,62,5,162,1107
06-06-2024 05:00,1,13.6,35.4,26.7,19.3,27.5,8.8,1.91,28.9,18.4,72,8.2,93,874
06-06-2024 05:00,2,26,38.4,16,17.9,39.2,12.4,1.91,11.7,19,83,9.5,123,1403
06-06-2024 06:00,1,29,52.6,25.1,15.3,16.7,11.6,1.67,9.4,23.9,58,0.2,7,968
06-06-2024 06:00,2,32.9,47,29.4,20.2,28.1,18,1.05,22.5,18.8,55,4.9,38,885
06-06-2024 07:00,1,22,41.9,26.6,8.6,50,11.4,1.31,15.9,31.1,73,1,222,1603
06-06-2024 07:00,2,37.4,22.6,24.9,19.6,46.3,18.6,1.81,17.3,25,48,7.9,168,677
06-06-2024 08:00,1,30.4,53.5,26.7,20.1,38.1,12.3,0.93,11.1,32.6,53,6.8,156,1735
06-06-2024 08:00,2,28.9,47.5,18.5,25,30.8,14.8,1.71,20.1,31.8,55,1.3,347,1998
06-06-2024 09:00,1,15.7,54.1,21.4,21.7,34.1,7.1,0.11,27.5,30.7,73,8.2,204,201
06-06-2024 09:00,2,11.3,43.8,15.3,14.1,26.5,8.6,0.12,28.6,17.9,81,8.7,209,260
06-06-2024 10:00,1,21.6,51.8,26.2,18.9,48.7,11.7,0.87,15.8,31.1,56,4.4,44,211
06-06-2024 10:00,2,38.9,33.6,18.8,24.4,42.9,12.2,0.73,10.1,18.5,58,1.2,17,353
06-06-2024 11:00,1,35.2,38.8,7.4,24.7,22.4,19.1,1.67,8.5,30.9,51,1.7,18,814
06-06-2024 11:00,2,16.1,29.3,9.9,10.6,42.4,17.4,0.91,5.4,20.7,66,1.3,153,1986
06-06-2024 12:00,1,21.1,44.5,24.7,20,42.7,14.9,0.4,7.5,27.2,56,8.2,148,1853
06-06-2024 12:00,2,35.9,44.9,23.2,20.3,29.5,7.1,1.76,14.6,19.4,60,5.3,321,1777
06-06-2024 13:00,1,39.2,43.3,16.3,23.2,35.7,14,1.7,11.7,17.5,71,6.6,145,325
06-06-2024 13:00,2,25.2,20.5,20.6,13.7,37.3,8.2,0.6,28.4,34,87,1.8,250,1062
06-06-2024 14:00,1,49.2,34.7,8.6,8.7,35.7,8.2,1.4,12.4,16.1,51,6.8,78,198
06-06-2024 14:00,2,41,42.9,28.7,23.8,46,9.4,0.57,18,18.9,82,2.4,22,306
06-06-2024 15:00,1,28.9,21.6,23.7,13.3,19.6,14.1,0.76,5.5,24.1,77,3.9,55,1922
06-06-2024 15:00,2,37.2,40.3,29.1,9.6,22.3,13.1,1.01,24.8,32.4,73,6.6,125,1568
06-06-2024 16:00,1,37.8,32.4,17.7,13.9,35.6,16.9,1.19,26.9,24.5,89,6,69,1767
06-06-2024 16:00,2,44.9,43.1,26.5,13.4,41.6,5.4,1.92,27.9,18.7,62,3.9,37,1961
06-06-2024 17:00,1,22,35.9,29.8,18.6,31.8,7.4,1.24,15.7,29.5,55,3.6,253,109
06-06-2024 17:00,2,26,50.6,11.1,15,48.2,5.2,1.67,9.4,32.3,41,6.4,79,895
06-06-2024 18:00,1,29.9,38.5,15.5,21.7,41.1,17.9,0.89,16.1,33.3,66,7.1,276,1794
06-06-2024 18:00,2,26.3,46.7,10.2,12.2,11.2,8.7,1.26,13.3,32.5,86,1.8,313,1966
06-06-2024 19:00,1,45.8,35.8,23.1,18.7,23.5,5.2,1.45,9.3,32.1,45,10,129,1692
06-06-2024 19:00,2,10.1,29.1,14.2,9.1,29.3,11.4,1.06,11.6,16.1,64,0.6,9,1382
06-06-2024 20:00,1,13.4,35.9,7.5,20.8,18.7,8.4,0.5,15,28.1,46,8.5,339,549
06-06-2024 20:00,2,38.2,33.5,11.4,10.9,44.5,9.3,0.41,28,29.8,48,5.3,201,191
06-06-2024 21:00,1,34.8,25.8,13.9,17.5,21.2,8.1,1.09,28.4,25.5,68,0.5,123,1878
06-06-2024 21:00,2,44.4,21.4,29.1,24.9,36.6,10.8,1.38,26.4,32.8,51,4,153,1119
06-06-2024 22:00,1,49.8,31.4,27.5,21.1,11.7,13.4,0.73,13.7,19.1,60,6.8,77,1141
06-06-2024 22:00,2,37.2,59.2,17.6,11.8,26.2,15.8,1.86,5.6,22.3,50,1.4,338,1570
06-06-2024 23:00,1,14.5,29.4,27.8,15.3,23.9,19.6,1.63,7.4,19.5,63,0.1,104,1174
06-06-2024 23:00,2,37.1,24.6,19,12.9,19.6,15.4,0.18,25.6,34.8,48,5.4,42,751
07-06-2024 00:00,1,32.9,57.6,9.2,17.4,26.5,10.8,0.39,21,34.6,57,4,299,1278
07-06-2024 00:00,2,28.2,47.9,6.2,24.3,17.3,5.4,0.26,19.4,17.9,45,4.6,116,780
07-06-2024 01:00,1,17.7,36.8,16.5,10.9,48.9,11.4,1.45,21.5,27.7,67,4.7,271,614
07-06-2024 01:00,2,40.9,53.3,12.3,20.7,10.1,13.2,1.63,5.9,16.2,41,6.7,114,1989
07-06-2024 02:00,1,47.8,24.8,12.5,6.6,12.6,12.3,0.71,9,19.8,83,8.3,218,215
07-06-2024 02:00,2,23.1,42.6,13.4,19.7,44.5,6.1,2,27.3,32.5,78,4,160,1885
07-06-2024 03:00,1,32,31.7,16.9,22.5,41.4,13.7,1.35,13,33.2,75,6,140,571
07-06-2024 03:00,2,11.5,26.2,20.8,23.8,12.4,19.4,1.44,21.8,27.4,57,0.5,23,1394
07-06-2024 04:00,1,43.4,53,23.8,22.4,47.8,19.8,1.17,18.6,26.1,64,9.6,239,627
07-06-2024 04:00,2,34.2,51.1,19.1,23.4,45.9,12.7,1.36,27.6,28,53,6.4,2,1599
07-06-2024 05:00,1,11.5,37.8,9,13.5,16.9,16.3,0.66,7.5,17.7,71,6.4,128,1974
07-06-2024 05:00,2,24.7,39,17.5,5.6,32.7,10.7,1.24,20.8,17,57,7.8,231,173
07-06-2024 06:00,1,49,41.2,26.3,10.9,24.9,8.4,1.37,20.7,30.6,48,8.7,284,1883
07-06-2024 06:00,2,14.4,54.4,26,9,21,5.4,1.97,27,16.9,74,0.1,316,1467
07-06-2024 07:00,1,21.5,33.7,11.1,15.9,41.2,5.7,1.71,19,31.6,82,7.3,339,358
07-06-2024 07:00,2,11,48.2,15.2,12.7,25.6,19.6,0.16,18.6,26.3,78,4.6,239,821
07-06-2024 08:00,1,38.3,36.3,8.5,19.8,24,18.7,1.21,10.5,24.1,79,9.6,249,737
07-06-2024 08:00,2,17.7,44.7,8.3,16.8,32.6,13.2,1.44,12.6,20.8,58,0.7,268,606
07-06-2024 09:00,1,48.8,49.5,15.5,22.5,22.1,16.6,0.66,10.3,17.1,81,3.6,257,130
07-06-2024 09:00,2,43.1,29.1,16,12.5,28,19.6,1.26,15.7,24.6,43,7.9,95,634
07-06-2024 10:00,1,43.2,53,11.4,11.2,48.7,19.2,0.74,12.5,34.8,66,8,246,215
07-06-2024 10:00,2,46.2,43.6,9.5,15.2,14.1,7.9,0.57,12.2,30.5,75,4.6,178,740
07-06-2024 11:00,1,29.1,29.4,14.1,9.9,35.6,15.7,0.94,27.6,18.4,53,0.3,165,1732
07-06-2024 11:00,2,25.4,21.4,15.5,11.6,43.7,16.6,1.22,17.6,28.2,60,3.2,74,1232
07-06-2024 12:00,1,34.4,22.4,21.2,20.1,27.1,15,0.69,28.3,17.5,77,7.6,261,242
07-06-2024 12:00,2,47.7,44.6,27.6,6.7,11.3,14.7,1.05,25,34.7,40,2,221,825
07-06-2024 13:00,1,37.4,39.7,17,19.9,24.5,19.8,0.24,8.9,16.1,46,3,229,325
07-06-2024 13:00,2,29.8,42.8,6.3,13.9,42.6,13.6,1.79,23.2,28.3,48,4.7,69,502
07-06-2024 14:00,1,22.8,28.2,17.2,9.3,46.6,17.2,0.5,24.5,30.1,50,9.9,191,793
07-06-2024 14:00,2,30.2,53.6,6.5,17.3,39.2,11.4,0.64,6.7,24,42,3.1,294,601
07-06-2024 15:00,1,15.7,56.2,14.5,13.1,24.9,5.4,0.58,14.7,19.5,55,0.3,7,1549
07-06-2024 15:00,2,15.6,30,23.1,18.6,45.8,15,0.36,12.6,34.6,58,0.1,237,690
07-06-2024 16:00,1,44.1,54.1,17.2,23.4,22.1,11.7,1.59,21.3,28.5,78,5.7,46,247
07-06-2024 16:00,2,44.6,59.8,12.5,20.6,34.1,16,1.69,19.5,24.9,90,7.9,62,594
07-06-2024 17:00,1,36.6,25.6,5.8,14.2,22.4,10.6,1.38,13.4,22.7,52,4.3,25,1200
07-06-2024 17:00,2,48,53.8,22.2,20.5,43.2,16.8,1.37,18.6,34.7,60,7.1,100,458
07-06-2024 18:00,1,38.9,28.8,26.5,18,32.3,19.6,1.76,14.1,17.8,52,8.6,75,1240
07-06-2024 18:00,2,45.4,47.4,5.9,21.4,46.5,12.2,1.33,26.2,22,55,7.1,124,1897
07-06-2024 19:00,1,14.6,41.3,13.6,23.3,19.9,11,0.9,17.8,29.8,56,7.9,168,1714
07-06-2024 19:00,2,12.7,51.9,9.1,7.7,38.8,7.2,1.37,25.4,34.6,43,5.3,302,1791
07-06-2024 20:00,1,24.2,20.6,9.3,21.6,14,17.6,0.54,18.9,26.4,49,4.1,353,287
07-06-2024 20:00,2,13.1,41.5,8,16.5,28.3,8.7,0.27,14.1,35,63,3.7,341,307
07-06-2024 21:00,1,47.9,32.2,22.1,11.6,16.5,9.2,1.14,12,18.5,48,8.7,37,135
07-06-2024 21:00,2,19.6,34.8,7.8,11.9,25.1,11.3,1.1,15.4,34.9,73,6.4,226,140
07-06-2024 22:00,1,11.6,50.7,26,9.6,20.3,12.9,0.7,16.2,25.1,88,2.9,279,475
07-06-2024 22:00,2,42.9,41.2,23.2,7.2,42.8,17.6,1.34,7.9,24.9,85,6.2,146,1008
07-06-2024 23:00,1,30,30.1,29.2,5.2,49.7,16.9,0.72,6.5,18.4,82,0.1,221,1252
07-06-2024 23:00,2,21,27.8,9,6.2,35.5,5.9,1.3,15.1,30.9,82,3.8,178,413
08-06-2024 00:00,1,46.3,57.7,11.9,22.3,39.6,17.1,1.8,11.7,28,87,6.2,86,841
08-06-2024 00:00,2,19.3,28.9,7.9,7.4,13.7,6.3,1.4,6,28.2,79,8.7,104,1191
08-06-2024 01:00,1,39.6,32,21.9,15.9,13.6,16.1,1.05,24.3,28.5,41,2.6,335,1272
08-06-2024 01:00,2,43.1,33.7,23.3,24,17.9,12.4,1.29,13.1,32.5,67,3.8,141,1189
08-06-2024 02:00,1,35,42.9,21.5,21,35.7,5.4,1.73,27.1,24.2,46,1.5,259,168
08-06-2024 02:00,2,28.5,58.5,11.3,14.8,34.4,8,0.39,8.7,28.8,54,2.1,218,1028
08-06-2024 03:00,1,11.3,25.1,10.3,6.6,17,18.8,0.34,6.6,15.5,52,2.2,347,1665
08-06-2024 03:00,2,26.3,31.7,7.2,22.4,44.4,5.4,0.19,17,32,52,9.5,171,908
08-06-2024 04:00,1,36.3,43.6,19.2,14.5,12,12.7,0.29,18.2,15.9,66,5,83,1388
08-06-2024 04:00,2,36.3,55.9,6.9,20.3,24.5,16.1,1.93,11,20.2,82,9,61,232
08-06-2024 05:00,1,33.3,47.3,21.9,9.5,20.1,15.5,1.15,18.4,19.9,77,4,349,922
08-06-2024 05:00,2,11.1,48.3,5.9,16.5,40,13.7,1.42,9.4,21.1,59,9.8,126,926
08-06-2024 06:00,1,37.3,49.3,19,7.6,10.7,16.1,1.04,19.6,26.4,73,9.7,294,852
08-06-2024 06:00,2,41,50.7,22.5,8.4,11.1,8.8,1.08,26,17.5,82,8.4,128,228
08-06-2024 07:00,1,33,24.1,14.3,19.1,34.4,19.4,1.45,10,27.2,90,3.2,65,1196
08-06-2024 07:00,2,16.6,31.6,12.6,17.5,44.1,10.9,0.46,7.7,29.1,45,0.1,122,434
08-06-2024 08:00,1,31.2,33.5,5,20.8,22.4,9,1.79,29.6,16.3,64,1.3,340,954
08-06-2024 08:00,2,34,37.4,11.9,20.6,13.2,9.4,1.77,12.5,22.6,68,0.3,346,1024
08-06-2024 09:00,1,12.3,30.8,26.7,18.2,21.3,16.1,1.43,22.2,31.8,50,4.9,74,1594
08-06-2024 09:00,2,16.6,34.1,13,16.3,13.5,13.7,1.35,24.1,21.5,48,6.4,105,1984
08-06-2024 10:00,1,34.6,35.7,8,21.5,43.6,9.3,0.25,9.7,31.6,86,5.9,68,823
08-06-2024 10:00,2,12.8,22.2,5.8,21.8,19.8,7.1,1.09,12.2,16,80,0.3,6,1139
08-06-2024 11:00,1,35.9,54.8,23.1,20.6,35.7,13.5,0.82,6.9,15.9,68,5.5,74,1562
08-06-2024 11:00,2,32.9,50.3,25.1,22.6,23.3,5.2,1.25,12.9,21.2,63,3.5,222,1932
08-06-2024 12:00,1,14.8,35.6,29.8,23.3,19.1,9.1,1.62,24.7,17.4,46,9.5,158,886
08-06-2024 12:00,2,43.1,44.1,23.7,12.3,14,16,0.27,20.7,17.8,75,1.9,263,737
08-06-2024 13:00,1,16.7,32.4,21.9,21.3,28,11.7,1.05,16.3,25.4,46,7.3,154,1994
08-06-2024 13:00,2,49.4,40.6,21.8,14.9,30,5.7,0.48,18.8,30.7,66,7.8,33,501
08-06-2024 14:00,1,35.4,28.3,22.4,7.9,31.4,7.3,0.17,9.2,31.4,79,4.4,132,1779
08-06-2024 14:00,2,27.4,23.7,26.4,5.1,35.7,8.2,1.1,9.1,33.3,68,0.7,8,184
08-06-2024 15:00,1,48.8,58.4,10,18.2,27.3,8.2,0.36,12.7,22.3,59,5.8,34,1046
08-06-2024 15:00,2,11.9,28.3,8.3,10.6,39.8,18.4,1.23,28.2,21,52,6.7,354,845
08-06-2024 16:00,1,11.9,44.2,5.3,15.6,34.1,16.8,1.48,12.5,16.8,64,6,222,1168
08-06-2024 16:00,2,30.9,49.4,16.8,14.3,44.7,15.9,1.37,15.5,17.2,50,3.6,226,1400
08-06-2024 17:00,1,22.8,25,7.8,7.4,20,8.4,1,21.3,18,41,6.9,80,1990
08-06-2024 17:00,2,18.2,33.6,23.2,5.5,10.9,8.4,1.28,19.5,18.9,78,3.7,204,1127
08-06-2024 18:00,1,10.2,49.8,14.7,7.3,14.5,19.8,1.11,14.1,18.3,73,9.7,61,743
08-06-2024 18:00,2,36.8,48.4,27.1,10.8,23.6,13.3,0.74,29.5,22.1,61,8.3,272,1344
08-06-2024 19:00,1,37.4,59.7,20.5,12.4,14.1,9.6,0.68,28.9,22.6,87,4.4,217,251
08-06-2024 19:00,2,15.9,25,9.4,13.8,17.1,13.1,0.54,10.6,32.2,48,0.3,62,1502
08-06-2024 20:00,1,18.6,36,11.4,21.7,24.8,15.9,0.38,12.7,34.5,49,3.8,12,1993
08-06-2024 20:00,2,14.9,56,7.2,12.3,18.2,14.1,0.94,19.4,18.9,46,6.6,117,1463
08-06-2024 21:00,1,24.9,28.5,10.2,10.6,18.2,16.3,1.41,19.8,24.7,53,6,229,497
08-06-2024 21:00,2,41.7,31.3,24.1,23.6,37.3,19.4,1.77,28.8,30.5,44,3.5,234,1298
08-06-2024 22:00,1,37,28.7,26.9,8.3,12.5,16,0.75,9.4,25.6,69,2.5,82,1261
08-06-2024 22:00,2,49.8,53.6,15.7,20.4,23.5,10.8,1.12,26.3,19.3,82,2.4,336,1906
08-06-2024 23:00,1,35.7,24.8,11.7,17.5,13.9,14.9,1.01,11.9,30.2,56,7.5,24,111
08-06-2024 23:00,2,11.8,33.4,20.2,11.3,49.6,13.5,1.49,27.5,24.3,82,1,143,388
09-06-2024 00:00,1,14.7,24.5,18.2,15,30.7,18.4,1.64,16.5,31.8,58,5.9,256,1031
09-06-2024 00:00,2,17.4,58.8,26.3,18.7,24,18.7,0.8,10.9,32.6,53,1.1,253,1461
09-06-2024 01:00,1,14,33.8,7.7,11.9,48,8,0.49,6,28.8,57,6.8,210,323
09-06-2024 01:00,2,12.6,27.7,10.4,6.4,17,7.8,0.97,13.9,16.6,66,6.5,100,997
09-06-2024 02:00,1,23.4,27.1,9.7,16,36.1,14.4,1.97,7.3,19.7,40,3.6,203,1224
09-06-2024 02:00,2,49.9,35.3,16.1,20.8,31.1,9,1.12,12.3,29.4,70,3.3,247,1098
09-06-2024 03:00,1,41.6,45.4,5.1,10.9,46,8.6,0.37,8.2,18.5,71,1.1,38,1471
09-06-2024 03:00,2,11.4,22.1,7.8,6.2,36.2,11.8,0.36,26.9,26.3,78,3.2,288,1664
09-06-2024 04:00,1,40.6,52.8,21.8,20.2,22.1,9.9,0.85,10.2,32.1,59,0.1,302,792
09-06-2024 04:00,2,36.2,49.9,19,9.4,29.9,18.4,0.33,14.1,34.8,53,8.6,48,846
09-06-2024 05:00,1,15.4,54.1,20.8,5.8,24.4,13.1,0.39,20.1,15.2,62,0.7,249,1416
09-06-2024 05:00,2,35.4,42.4,23.9,16.5,12,13.3,0.75,28.1,30,57,3.7,215,619
09-06-2024 06:00,1,46.3,34.3,21.7,17.3,22.3,17.3,1.84,29,25.9,53,7.4,41,1525
09-06-2024 06:00,2,26.9,44.8,18.8,17,22.2,17.7,0.95,20.7,26,44,9.6,79,719
09-06-2024 07:00,1,46.9,47.7,23.3,24.1,30.4,15.1,1.83,16.3,21.2,76,1.8,224,250
09-06-2024 07:00,2,48.4,56.3,15.8,18.3,12.7,10.9,0.26,6.4,20.5,75,4.4,255,694
09-06-2024 08:00,1,21.8,36.7,10.6,13.5,17.4,5.3,1.64,27,16.4,46,0.9,294,1417
09-06-2024 08:00,2,27.1,51.9,12.6,13.6,39.5,19.1,0.51,23.9,24.9,67,3.8,80,1851
09-06-2024 09:00,1,14.2,45.1,12,17.7,16.7,11.6,0.71,18.8,31.2,43,8.3,161,425
09-06-2024 09:00,2,45.5,27.9,26.9,7.6,18.1,17.3,0.59,16.2,31.5,43,0.1,359,1213
09-06-2024 10:00,1,45.2,43.8,19.7,14.1,34.8,14.2,1.18,17.9,33.7,48,8.7,303,1633
09-06-2024 10:00,2,31.3,24.9,13.6,20.2,50,9.2,0.2,7.3,26.9,45,8,326,989
09-06-2024 11:00,1,39.8,58.4,14.6,12.5,35.8,18.6,1.73,20.9,19.6,83,3.2,262,1955
09-06-2024 11:00,2,49.1,47.6,29,5.6,12.7,19.6,0.32,29.5,25.4,46,0.9,31,573
09-06-2024 12:00,1,10.7,31.4,26.9,19.8,48.4,6.3,1.83,6.2,19.7,61,9.3,19,1538
09-06-2024 12:00,2,19,47.5,10.5,5.8,29.1,15.8,1.38,18.9,22.3,40,1,160,1956
09-06-2024 13:00,1,34.3,47.8,15.1,13,32.1,9.5,1.06,11.1,16.9,76,0.8,110,564
09-06-2024 13:00,2,34.3,46.8,25.7,8.2,41.5,8,0.27,17.1,27.8,85,4.2,174,1778
09-06-2024 14:00,1,27.8,41.2,26.1,20.8,40.5,11.4,0.9,22.7,22.8,53,3.4,94,1676
09-06-2024 14:00,2,34.7,21,13.7,6.8,13.5,5.1,1.96,23.3,29.7,82,2.1,320,1061
09-06-2024 15:00,1,27.2,42,24.3,20.4,41.6,7.9,1.84,13.7,25.7,66,8.5,49,880
09-06-2024 15:00,2,15,20.4,28.1,8,22.1,14,1.49,26.5,33.6,54,1.9,151,356
09-06-2024 16:00,1,43.8,46.2,30,22.1,11.8,11.3,0.13,12.4,29.3,64,0.9,12,931
09-06-2024 16:00,2,16.5,51.9,17.4,16.7,23.4,7.4,1.17,9,20.7,61,4,317,1324
09-06-2024 17:00,1,31,31.5,16.5,12.6,42.2,10.8,1.35,6.5,28.8,47,0.9,28,941
09-06-2024 17:00,2,13.1,37.7,6.6,24.1,15.6,10,0.54,26.2,18.2,42,7.3,20,705
09-06-2024 18:00,1,10.4,34.6,20.3,16.9,31,14.7,1.62,25,21.5,67,3.1,287,810
09-06-2024 18:00,2,38.9,47.9,19.6,24.1,45.8,16.9,0.49,5.9,21.5,79,7.7,61,1274
09-06-2024 19:00,1,49.9,44.5,20.1,9.6,31.3,5.4,1.96,21.4,24.1,75,6.2,25,1233
09-06-2024 19:00,2,13.5,36.2,10.3,5.7,36.6,17.8,0.45,19.8,27.9,74,4.9,274,184
09-06-2024 20:00,1,22.4,45.8,24.5,7.4,35.3,17.8,0.3,23.2,32.7,79,8.4,336,990
09-06-2024 20:00,2,29.5,53.8,20.5,10.4,44.3,18.5,0.51,12.4,25.1,64,5.9,173,886
09-06-2024 21:00,1,31.4,49.3,26.2,14.1,27.7,9.6,1.48,12.6,31.5,43,5,329,237
09-06-2024 21:00,2,47.7,35.4,21.9,20.4,38.6,9.4,1.55,8,17.3,64,8.8,271,714
09-06-2024 22:00,1,14.7,42.5,25,5.6,18.2,5.9,0.16,20.9,30.3,72,5.3,354,1468
09-06-2024 22:00,2,16.8,28.6,27.7,7.2,23,15.4,1.18,12.3,26.1,50,3.3,74,1842
09-06-2024 23:00,1,40.8,41.8,22.8,21.3,27.1,5.5,1.92,29,26.5,50,7.4,29,683
09-06-2024 23:00,2,46.3,49.6,13,13.3,20,19.7,1.53,20.3,16.9,54,2.5,48,1167
10-06-2024 00:00,1,24.9,46.1,24.9,7.4,29.8,18.5,1.36,13.6,15,56,3.8,138,688
10-06-2024 00:00,2,40.3,29,7.5,17.9,27.6,18.7,1.17,10.2,25.8,75,3.6,264,238
10-06-2024 01:00,1,14.8,40.8,5.7,9.4,39.6,17.4,0.37,12.9,31,68,6.8,311,1745
10-06-2024 01:00,2,39.2,44.4,17.4,15.9,12.4,14.5,0.19,6.6,15.9,68,4.6,243,500
10-06-2024 02:00,1,47.9,25.7,25.3,20.5,37.9,12.1,0.79,13,30.1,90,0.7,316,659
10-06-2024 02:00,2,22.3,46.6,21.2,7.6,16.6,18.5,1.44,15.4,17.5,41,9.7,59,549
10-06-2024 03:00,1,42.7,29.8,17.8,19.4,22,9.7,1.94,22.1,19.7,80,6.7,260,510
10-06-2024 03:00,2,25.8,54.1,18.6,24.8,34.2,9.3,1.17,11.6,20,43,5.7,189,1056
10-06-2024 04:00,1,48.9,20.1,27.5,23.2,36.5,10.2,1.69,12.5,23.6,40,0.4,82,1724
10-06-2024 04:00,2,23.3,35.3,8.3,11.9,14.1,10.1,0.2,19.3,32.8,81,9,33,1930
10-06-2024 05:00,1,14.7,28.7,29.2,17.3,29.9,10.2,0.25,23.1,30.1,83,8.2,328,1453
10-06-2024 05:00,2,24.7,39.7,13.4,8.5,39.7,14.6,0.46,16.4,33.8,66,9.1,333,1921
10-06-2024 06:00,1,43.6,56.3,19.3,9.8,11,14.2,0.42,17.5,28.6,66,2.8,168,866
10-06-2024 06:00,2,45.2,42.3,15,16.2,39.9,7.4,0.3,13.1,29.4,61,6.8,39,787
10-06-2024 07:00,1,30.2,40.1,27.9,15.1,21.4,6,0.15,25.6,34,45,9.4,49,383
10-06-2024 07:00,2,38.6,51.3,16.1,14.4,34.8,12.2,0.68,20.8,22.2,75,6.8,125,558
10-06-2024 08:00,1,17.8,46.8,25.4,20.7,40.9,11.8,1.1,28.3,21.2,84,5.4,222,660
10-06-2024 08:00,2,42.2,35.4,5.6,10.3,37.3,12.7,0.17,14.9,19.6,72,0.2,143,631
10-06-2024 09:00,1,38.8,59.8,9.8,8.5,12.1,10.6,0.55,26.4,34.3,74,7,329,1171
10-06-2024 09:00,2,41.2,47.7,10.6,16.2,12.7,16.8,1.25,29.9,28.5,70,6.3,187,755
10-06-2024 10:00,1,44.2,46.6,21.8,17.3,18.9,10.7,1.29,23.6,20.2,76,9.1,146,1540
10-06-2024 10:00,2,33,28.1,10,5.3,10.2,8.9,0.91,22.4,29,49,9,101,1014
10-06-2024 11:00,1,20,56.3,11.1,19.1,24.7,6.3,0.93,22.4,24.7,86,4.1,11,1676
10-06-2024 11:00,2,10.7,33.1,9.3,14.8,22.5,11.9,1.51,29.8,23.4,77,3.9,205,1210
10-06-2024 12:00,1,13.3,39.2,17.8,17.9,27,7.6,0.71,24,28,40,4,328,774
10-06-2024 12:00,2,26.6,41.6,23.9,14.5,30.5,7.1,0.53,7.9,33.3,82,3.3,138,1072
10-06-2024 13:00,1,19,34.7,5.7,8.5,11.4,15.4,0.39,14.7,28.1,74,4.8,254,2000
10-06-2024 13:00,2,26.2,33.7,26.3,24,13.9,9.6,0.36,14.1,17.2,64,5.6,225,1976
10-06-2024 14:00,1,23.7,37.3,28.9,8.5,11.5,17.2,1.19,25.2,21.7,55,1.6,26,1284
10-06-2024 14:00,2,32.2,46.4,26,6.6,48.4,6.3,0.93,20.9,17.1,55,3.8,105,1487
10-06-2024 15:00,1,47.1,52.3,6.3,5.7,27.7,11,1.21,25,21,47,7.1,320,1096
10-06-2024 15:00,2,43.2,53.5,20.8,8.6,12.1,16.7,0.15,25.6,29.6,89,4.8,344,1910
10-06-2024 16:00,1,18.1,47.6,17.9,21.8,49.7,5.2,0.48,29.8,25.7,66,8,83,1101
10-06-2024 16:00,2,19.8,33.4,27.1,14.3,26.5,16.8,0.81,7.2,15.4,64,2.9,126,1808
10-06-2024 17:00,1,25.2,44.3,16.4,8.7,23.1,14.8,1.07,13,31,43,6.2,131,1457
10-06-2024 17:00,2,22.8,48.4,13.4,11.5,48.5,11.2,0.42,5,34.1,77,4.7,270,275
10-06-2024 18:00,1,16.9,31.3,16.9,15.8,22,16.9,1.16,25.6,18.1,67,7.3,192,1057
10-06-2024 18:00,2,16.9,40.1,23.3,11.6,49.2,14,1.19,11.3,23.6,88,3,185,916
10-06-2024 19:00,1,32.2,29.9,13.3,18.7,41.7,17.6,1.82,28.6,32.1,67,1.4,80,166
10-06-2024 19:00,2,15.2,20.6,19.1,7.5,37.4,14.6,1.09,9.2,19.2,42,0.5,179,857
10-06-2024 20:00,1,45.5,34,24.9,24.2,44.4,7.6,1.63,29.1,29.2,57,5.2,203,954
10-06-2024 20:00,2,29.2,39.6,21.2,17.2,12,8.7,1.1,16.1,27.6,87,1.4,135,1073
10-06-2024 21:00,1,36,47.1,16.9,16.8,16,5.4,1.09,19.1,32.9,89,2.9,89,1055
10-06-2024 21:00,2,35.9,33.5,19.5,16.1,20.3,16.9,0.46,10.4,19,51,2.3,264,1913
10-06-2024 22:00,1,25,36.3,6.2,19.9,37.3,9.6,1.43,15.7,18.3,42,1.9,122,1750
10-06-2024 22:00,2,47.7,55.3,17.2,11.9,39.6,14.9,0.52,11.4,30.8,64,9.7,28,1965
10-06-2024 23:00,1,44.3,41.6,29,14,30,12,1.72,27,31.8,61,9.3,67,1094
10-06-2024 23:00,2,12.7,54.2,20.4,24.7,28.5,17.5,0.31,27.5,25.9,80,7.7,153,1990
